"","recipe_id","category","serving_size_quantity","preparation_time","baking_time","difficulty","type","cooking_skills","age_of_creator","co2emissions","nr_adopters","mean_rating","nr_comments","age_in_weeks"
"22104","qqm0ymht-njmti-394587-xex19-onrau1e9","Main dishes - vegetarian",NA,63,NA,"easy","vegan","advanced",-15,44.88,2,2.5,3,1780
"22105","qqmf2j63-cy2ge-549664-dw0fv-6h0z6txm","Side dishes",50,NA,131,"easy","vegan",NA,-5,315.58,NA,NA,8,1009
"22106","qqo88eou-gwih2-070269-7lymm-j0q382uc","Side dishes",23,91,18,"medium","vegetarian","chefcook",-29,502.65,1,4,5,125
"22107","qqp5gadm-7us4o-232318-07hg9-9qjclgbt","Drinks",9,42,NA,NA,"meat","chefcook",69,241.29,NA,NA,2,427
"22108","qqqyod72-2k073-891380-ld8gc-usxjmvnj","Drinks",14,51,70,"advanced","vegetarian","beginner",47,278.93,NA,NA,7,788
"22109","qqs0kufe-8e7w8-663034-nbldf-s0l4wttd","Baking - sweet",NA,102,NA,"advanced","vegan","advanced",14,943.41,5,3.8,5,1612
"22110","qqsjakyr-lup2x-753950-fdx8s-v2hcsvkm","Baking - savoury",30,52,138,"easy",NA,"amateurchef",19,61.08,1,3,3,937
"22111","qqu2ktv7-koq1d-202752-b7hzo-pnmaer3i","Pasta & rice dishes",26,4,133,"medium",NA,NA,65,20.36,1,2,8,285
"22112","qquewn3v-ir0g2-813030-jclsp-p9k8k05q","Main dishes - meat",43,NA,126,"medium",NA,NA,14,50.9,2,1.5,6,2426
"22113","qqurl2cl-e8jbd-789059-mhn4x-ynyvlg37","Main dishes - meat",NA,113,46,"advanced","meat","chefcook",68,NA,2,4,4,2025
"22114","qqvcrqq3-qlp8j-447953-7zcuz-0ad81nyu","Desserts & sweets",NA,55,94,"advanced","vegetarian","chefcook",45,NA,NA,NA,5,541
"22115","qqvlihnx-j5rk6-542422-ckjm8-cg7iav6b",NA,28,140,11,NA,"vegan","beginner",8,325.99,2,3.5,2,1092
"22116","qqxf2o2y-1z8j4-315691-5kn49-15nlxvmb","Main dishes - vegetarian",21,NA,125,"medium",NA,NA,70,635.74,1,1,3,2454
"22117","qqyhsi7g-z7r72-266223-m0a4i-lu6esvi7","Main dishes - meat",26,NA,119,"advanced","fish","chefcook",63,535.6,1,4,4,2486
"22118","qr0mn6ub-g9bgx-162005-5m0ci-unyzd1zz","Baking - savoury",1,20,119,"easy","fish","amateurchef",36,553.92,3,1.33333333333333,8,1326
"22119","qr3oqajj-g5y5s-535224-85yxo-k6dwwx8f","Soups",15,125,20,"easy","meat","advanced",48,351.21,1,3,6,163
"22120","qr411r7n-maigd-501349-uplo9-3itvb5c5",NA,20,4,135,"advanced","meat",NA,57,1123.7,1,2,7,40
"22121","qr47t209-93fqg-160480-ao30x-q9qzeyhj","Starters",32,137,93,"advanced",NA,NA,5,969.64,2,3.5,4,2558
"22122","qr5xhzky-hycbh-747674-uztmt-w31xa5hr","Main dishes - vegetarian",17,56,146,"easy","vegan","advanced",63,NA,2,2.5,3,1960
"22123","qrafddch-nuk7w-243431-r8hyf-w52kwmq3","Baking - sweet",NA,14,NA,"easy","fish","beginner",28,167.43,1,4,6,1808
"22124","qrbp01zv-iz5dj-676179-ri4pf-9c2f3ujg","Main dishes - others",NA,NA,131,"medium",NA,NA,13,NA,4,3,5,336
"22125","qrbw2rud-xe2n7-147343-m8xhi-j6x3miy2","Main dishes - fish",2,15,2,"medium","vegetarian","chefcook",-23,881.31,1,4,3,520
"22126","qrdzojfz-yt610-165225-4ewdh-f7sw57b1","Baking - savoury",24,40,81,"medium","vegan","chefcook",63,468.96,NA,NA,5,2448
"22127","qrihyk4l-oj6fu-961248-t7vfs-if21nu1q","Breads & rolls",NA,NA,30,"advanced","vegetarian","amateurchef",72,213.52,2,3,2,1155
"22128","qrjw4n4d-sh6oe-405707-ft3f2-hpdytga0","Breads & rolls",NA,81,NA,"easy","vegetarian",NA,-25,1569.85,2,2,2,1961
"22129","qrklvvzh-9j8qv-460103-mqz3g-d5jxd2m1",NA,28,58,41,NA,"vegetarian","advanced",-15,30.72,3,1.33333333333333,NA,2091
"22130","qrlk8u7p-0hph7-391038-6ym5d-s2m7g43c",NA,38,18,36,"easy","vegetarian","beginner",13,501.97,2,1,3,1199
"22131","qrm324r1-cz7q5-479283-dloq7-njkvrqzk","Drinks",10,55,4,"easy","fish",NA,17,455.1,6,3.16666666666667,3,995
"22132","qrmgh822-66zvn-199968-qlxs1-cmbi3gfx","Main dishes - vegetarian",40,49,140,"advanced","vegetarian","advanced",49,245.04,2,4,5,1422
"22133","qrmvaggx-eb6rv-210523-c6nny-v6ned00e","Baby food",NA,68,106,"medium","fish","chefcook",37,NA,1,3,2,2555
"22134","qrr38vfr-3bjyp-680903-za65j-o5xbunse","Main dishes - others",9,53,71,"advanced","vegetarian","advanced",36,37.44,3,4.66666666666667,6,1720
"22135","qrrwc4ge-wp36g-007524-ox9v7-411m6oe7",NA,3,150,108,"easy",NA,"amateurchef",43,92.55,1,2,7,897
"22136","qrulqkaj-u827p-610157-lo1rc-kbfhyqfg","Pasta & rice dishes",14,48,NA,"easy",NA,"advanced",64,309.96,3,3.33333333333333,4,674
"22137","qrvc3htc-ncqyk-406497-lunqi-mfhwpssi","Pasta & rice dishes",43,21,NA,"advanced","vegan","chefcook",38,3.36,1,3,1,980
"22138","qrxq5drg-6hgsu-981068-jf8uz-hamdfoja",NA,31,71,37,"advanced","fish","amateurchef",25,NA,2,2.5,6,535
"22139","qry40i5r-5qq0h-189020-6koso-gdxtecs1","Baking - sweet",46,65,114,"medium","fish",NA,59,245.33,1,3,3,874
"22140","qry8b6ca-77b4h-279295-guyjt-tnsd81ew","Pasta & rice dishes",NA,53,20,"advanced",NA,"advanced",6,605.37,2,2.5,8,2371
"22141","qs3abiiz-mp4or-024869-2sw57-sf0gna66","Main dishes - meat",5,66,123,"advanced",NA,"chefcook",4,NA,2,3.5,4,1857
"22142","qs5imqpg-ckwa3-214806-geyqu-m9hzuuqs","Basics",14,NA,49,"advanced","vegan",NA,24,572.31,NA,NA,1,1009
"22143","qs748z7p-avz8s-864269-um596-0thrp0ju","Baking - savoury",44,86,78,"advanced","vegan","advanced",63,280.92,1,2,6,362
"22144","qs80fzw9-vovbs-363785-9tfd1-ef9483sp","Side dishes",NA,25,132,NA,NA,"beginner",78,26.52,5,3.4,8,216
"22145","qs9cm3y1-iecsa-622189-xrzor-ekn6xxf2","Breads & rolls",15,50,NA,"advanced","vegan",NA,12,529.35,3,2.66666666666667,7,1775
"22146","qsaduqxl-3ejva-985263-gkm3s-lbcd152c","Drinks",32,94,38,"easy",NA,"chefcook",63,NA,1,5,1,1393
"22147","qsct94zq-nvba3-032135-q7gf9-kts1timr","Sauces, dips & spreads",35,64,129,"easy","vegan","advanced",14,885.93,2,3,4,785
"22148","qsdjbxqy-ggyeu-513447-0ef39-ousr9vah","Soups",32,32,78,"easy","fish","amateurchef",68,101.8,4,3.75,5,1479
"22149","qsdxl4yu-cak4b-868739-9yeeb-atx8xi6y","Main dishes - vegetarian",39,33,141,"advanced","meat",NA,9,621.51,2,2.5,6,519
"22150","qse92he9-f6jo5-960958-pzs3p-s8qr38jl","Main dishes - fish",21,23,100,"advanced","vegetarian","chefcook",3,609.63,1,3,7,2307
"22151","qsitdu9f-pp2ku-064319-i6g9g-ug0isslo","Desserts & sweets",9,NA,58,"advanced","fish","amateurchef",62,NA,1,3,1,140
"22152","qsnozq2w-c5mrq-372206-374f7-sstycwv2","Soups",41,76,35,"advanced","vegetarian",NA,59,458.1,2,4.5,3,394
"22153","qsoeoxck-rw4nq-496856-4ndw3-vueovqxt","Main dishes - meat",5,NA,33,"advanced","meat","amateurchef",0,476.76,1,5,3,147
"22154","qsprvham-t10tq-774806-ai8zz-jj3hhvsl","Main dishes - vegetarian",1,73,82,"advanced","meat","advanced",-24,166.54,NA,NA,3,1123
"22155","qsq2974x-h4cs7-679750-hglkx-0d5749py","Main dishes - others",NA,135,9,"medium",NA,"chefcook",79,424.8,2,4,5,2242
"22156","qsq4rxh2-n9ydz-277423-z0m28-di6wkqdw","Side dishes",17,NA,37,"advanced","fish",NA,50,357.97,1,2,9,2453
"22157","qsqm98td-1rf65-359980-h5j1l-m98h01bg",NA,6,11,13,"easy","vegetarian","beginner",23,65.6,3,3.66666666666667,8,834
"22158","qsqp9q4i-en3nz-219612-iwyox-eyufpcdq","Baking - savoury",49,30,12,"advanced","vegan",NA,77,51.84,1,1,4,1270
"22159","qsqvja1l-e0bnq-405318-wkngw-hibby4hx","Basics",NA,144,126,"advanced","fish","amateurchef",62,344.24,2,4.5,3,923
"22160","qsrmnzah-dxe0i-732803-7zzsi-2bh40my8",NA,9,NA,NA,NA,"meat","advanced",-9,704.57,1,2,9,192
"22161","qsrmrmuz-87vl3-232106-0m5q8-w3ul8wik","Basics",40,70,41,"advanced","vegetarian","chefcook",58,454.03,1,4,8,2464
"22162","qsvbq7eb-56a0t-543363-kgk85-o6r8vcqe","Main dishes - fish",NA,NA,48,"advanced","vegetarian",NA,19,842.6,2,3,1,435
"22163","qsveoy05-60tyc-206783-t1r26-4rnhsa25","Soups",48,75,66,"medium","vegan","advanced",70,664.87,2,4.5,6,1510
"22164","qsvjz03q-0otyj-926662-1mgv0-0dlxauce","Baking - savoury",43,NA,30,"easy","vegetarian","beginner",23,383.87,3,3,5,606
"22165","qsw3iae7-gkhe8-324743-nzbr6-9h2j731i","Desserts & sweets",8,20,58,"easy","vegetarian","amateurchef",44,NA,2,3.5,4,2357
"22166","qswrrdgb-uik27-787781-ykxvk-mwxuzohw","Baby food",30,113,106,"medium","fish",NA,84,42.57,2,1,7,1182
"22167","qt1degvm-xkif4-459533-hfyew-8eqckbu2",NA,6,79,NA,"medium","fish","advanced",23,1205.41,2,3.5,4,1871
"22168","qt1duv45-jtvcp-878051-xc2nd-htk2mjbn",NA,2,56,78,"easy","fish","amateurchef",11,NA,3,2,5,157
"22169","qt5bhlqw-ayxi8-487490-sbcsc-1yt7ndhh","Main dishes - meat",1,NA,84,"advanced","meat","amateurchef",68,871.71,1,3,8,1296
"22170","qt5ycr1e-2hzcq-443810-4ockg-nnchbupl",NA,38,28,12,"easy","fish","amateurchef",84,549.96,1,1,4,263
"22171","qt64oc3q-grltc-204297-ozszi-gmdflfg1",NA,NA,110,34,"easy","vegetarian","amateurchef",41,1117.38,3,2.66666666666667,5,1724
"22172","qt6jdiv9-otnqg-732313-2n106-gyyh536y","Baking - sweet",13,131,89,"advanced","meat","advanced",-1,187.47,2,2,16,1442
"22173","qt6pf2zm-eiacx-366194-ik4zp-nso9d7t6","Sauces, dips & spreads",31,33,21,"easy",NA,"advanced",30,493.73,1,3,3,359
"22174","qt93zn5x-t9rs9-902999-1a71i-43v35r5k","Baking - sweet",39,31,NA,"medium","meat","amateurchef",59,526.28,2,4.5,1,2407
"22175","qtbddsz8-2p3ve-123283-nmzis-2xzfrhmn",NA,43,123,54,"easy","meat","amateurchef",54,NA,2,4,4,593
"22176","qtbi242m-ihm58-284813-wh1w6-vtpcucro","Main dishes - vegetarian",6,114,104,"advanced","vegetarian",NA,42,24.72,4,2.75,4,647
"22177","qtdhjnsp-3vjo0-729209-kmilb-mmqytrev","Baking - savoury",NA,53,28,"advanced","vegan","advanced",-1,506.06,3,2,4,1949
"22178","qtfw16r3-p4gn9-625864-p8g9n-6eka3gpw","Desserts & sweets",6,4,118,"advanced",NA,NA,-10,481.28,2,3,4,2606
"22179","qtg0vc12-wvxrn-068619-duf5q-rtlgx2qf","Main dishes - vegetarian",9,41,NA,"easy","vegetarian","advanced",11,721.2,3,3,10,116
"22180","qtg4jfep-p4qxq-206859-m5e4s-kswc52ul","Main dishes - others",29,89,112,"easy",NA,"amateurchef",41,244.32,NA,NA,4,602
"22181","qthe8dz8-o51xi-737157-908tk-c147d1ga",NA,28,NA,NA,NA,"vegetarian","amateurchef",40,479.42,2,2,5,261
"22182","qthfdnkh-hj636-687027-8auvq-4ngie2ib",NA,37,19,19,"easy",NA,"beginner",81,647.37,4,3.25,6,2143
"22183","qtn0uoa2-48v8n-187872-by5xx-pf5sigwi",NA,50,34,19,"medium","vegetarian","amateurchef",56,NA,1,4,3,1341
"22184","qtp6jwi9-guglo-460678-gw76t-ooteakeh","Starters",35,6,NA,"medium","meat","beginner",15,366.48,3,3,4,358
"22185","qtpmuihc-rzzpv-888239-k8bdt-pw6lg4e0",NA,8,62,46,NA,"meat","beginner",68,77.91,1,5,4,2546
"22186","qtpp2jvc-9rss4-181427-xf4zh-50283vfe","Basics",15,150,71,"advanced","fish","advanced",-10,649.05,NA,NA,2,1748
"22187","qtpthar1-e9ljr-067415-sxpdh-sb6464cx","Main dishes - others",33,59,116,"easy","vegetarian","amateurchef",57,NA,NA,NA,1,820
"22188","qtrf0125-ybs65-921324-lrecq-fk2i4xxg","Main dishes - meat",19,102,56,"medium","vegan",NA,59,NA,1,4,2,1652
"22189","qtrlajc3-fncgk-240687-92f77-qouoyixx","Main dishes - meat",NA,6,87,"medium","vegan","chefcook",51,340.25,2,3,1,679
"22190","qtscsysp-sybgh-662424-pj8yv-gopnj7ff","Main dishes - others",NA,134,57,NA,"vegan","advanced",18,247.08,NA,NA,6,1457
"22191","qtsoj8hz-n24pf-382060-ntkw2-8rmu2rfw",NA,NA,29,143,"medium","vegetarian","chefcook",32,476.16,1,4,4,1209
"22192","qttocp5f-y26b3-301369-dm4uy-uhblmg0i","Breads & rolls",49,64,66,"advanced","fish","beginner",68,266.61,2,4.5,6,1303
"22193","qttubwwq-pg1np-497529-1cybw-ss00k8ko","Main dishes - vegetarian",7,26,26,"advanced","vegan","advanced",30,219.19,2,2.5,9,1266
"22194","qtu0hte1-49acy-984756-ukret-am7veb29",NA,28,127,125,"medium","fish","chefcook",33,545.8,1,2,1,1730
"22195","qtwejrkf-k1tzq-044981-rb259-dcgqf2az","Basics",20,9,123,NA,"vegan","amateurchef",57,NA,2,4,2,436
"22196","qtwnph19-zwzeu-686557-dout2-715q3ldr","Main dishes - fish",11,32,17,"medium","fish",NA,-6,407.2,2,2.5,8,278
"22197","qtx7puko-vv50a-727450-hmsqu-54lvv0b1","Soups",47,127,NA,"medium","vegan","advanced",79,349.77,2,3,5,113
"22198","qu07fwc9-b2vu3-954340-aayve-uxsegdsd","Baby food",4,96,NA,"medium",NA,"chefcook",41,538.99,3,3.33333333333333,4,2084
"22199","qu1q4u51-ujz9c-762952-690b9-ivqnxood","Main dishes - others",18,24,102,"medium","vegetarian","beginner",-4,194.46,NA,NA,6,773
"22200","qu3zcuim-n757k-025750-2wsq6-ssiawqsy","Sauces, dips & spreads",24,25,6,NA,"vegan","advanced",40,466.8,2,2.5,6,645
"22201","qu5626s1-em19z-967089-dbvqd-mg9c4c16","Basics",29,2,28,"advanced","fish",NA,-2,422.77,1,1,9,653
"22202","qu6124gv-m87zm-122151-c8a1e-9cm2iup8","Sauces, dips & spreads",NA,46,111,"advanced",NA,"beginner",84,481.94,4,1.5,5,349
"22203","qu7w8w2x-0y73k-757853-hsev9-78ojj874","Baking - sweet",17,NA,NA,"advanced","vegan",NA,-5,373.7,NA,NA,2,875
"22204","qu8up2hs-rgzoe-782313-3zmap-aj1fo9mb",NA,43,69,NA,"medium","vegan",NA,14,NA,NA,NA,6,67
"22205","qub5lrfj-k5plb-787320-djqj0-xb0olxsx","Side dishes",12,61,124,"easy",NA,"advanced",14,NA,1,5,2,2341
"22206","qubndnqq-98brz-145748-ntzgh-p7lvp8zz","Baking - savoury",24,20,98,NA,"vegetarian","beginner",26,200.36,NA,NA,4,226
"22207","quejazij-rglwb-991542-iuppn-pu1ps43b","Main dishes - meat",NA,35,67,NA,"fish","amateurchef",74,1321.8,5,4.8,8,584
"22208","qug8fox5-3zcln-481865-uzuac-e7rw6flg","Pasta & rice dishes",23,NA,17,"easy",NA,NA,46,NA,3,1.66666666666667,NA,1515
"22209","qugyp4n7-8168h-678310-enoon-xj5yv4vj","Basics",1,54,125,"medium","meat","amateurchef",89,1084.92,3,2,9,1942
"22210","quhvut47-f4pdl-907108-srcyr-q2c2sxg9","Soups",35,13,78,"medium","vegan","chefcook",69,495.51,NA,NA,4,798
"22211","quie3m9j-qu5yn-089452-np53t-6qzpdl42","Soups",48,41,34,"medium","fish","chefcook",-4,NA,3,4.33333333333333,5,1896
"22212","qumv6p9i-en5ud-839950-ha9xq-5a14ghdj","Soups",23,3,129,"advanced",NA,NA,20,911.33,1,1,NA,1484
"22213","quq65ilv-9e6bu-396378-k3tcl-w3factc4","Basics",NA,135,24,"easy","fish","advanced",50,513.31,1,4,9,2217
"22214","qur5jmft-1e7co-690202-g9zzp-cgefsfmb","Basics",3,138,NA,"easy","vegan","amateurchef",33,585.97,2,2,4,957
"22215","quv17ehx-eje8u-240221-3r67g-rduyjbq8","Pasta & rice dishes",45,5,15,NA,NA,"beginner",-13,81.44,2,3.5,1,2592
"22216","quxwa0yt-jrgoc-376328-krg1c-sp8uyymj",NA,36,1,62,"advanced","meat","chefcook",20,471.7,NA,NA,5,457
"22217","quyl7heu-oxtw9-678120-usivk-lcwpp46p","Desserts & sweets",38,81,7,"medium","vegan","amateurchef",-23,455.2,1,5,4,36
"22218","quz1dee0-j37jt-036608-cdmhf-kq7gewja","Basics",7,27,130,"medium","vegetarian","amateurchef",60,67.16,2,4,6,1001
"22219","quzba7wz-dt1bu-701011-o2al7-ejh5n4u7",NA,36,50,35,"easy","vegan","amateurchef",67,NA,1,5,6,1042
"22220","quzdhm5n-2yjyr-789191-n2dp4-ni27nm8m","Sauces, dips & spreads",32,NA,15,"advanced",NA,NA,60,1102.01,NA,NA,6,150
"22221","qv4n0hcp-gk2l0-198619-cuw5r-b0sbej3f","Drinks",48,140,42,NA,NA,"advanced",50,95.77,3,3.66666666666667,2,373
"22222","qv6238th-t42lf-759690-gq2jf-g1z4pgyi","Basics",3,56,147,"medium","fish","chefcook",69,567.5,2,2.5,6,1488
"22223","qv6i3gaq-z1zas-664042-uimcp-or03wpyx",NA,15,37,74,"advanced","fish","beginner",63,433.24,4,2.75,2,827
"22224","qv6xhdxq-ss6bh-039174-13j4f-bi3me7o1","Breads & rolls",7,30,65,NA,"fish","amateurchef",79,563.99,4,2.5,1,2336
"22225","qv98ex3y-lywj1-563884-jy0mp-m38vd5fu","Main dishes - others",29,1,95,"easy","meat","advanced",50,304.48,1,4,6,1780
"22226","qvas4vl4-boyh6-482157-8lczt-fd6t0r60",NA,NA,38,150,"advanced","meat",NA,70,151.99,3,3,6,950
"22227","qvcflo8f-arrwh-828920-c86x4-rkw8u6zk","Baking - sweet",5,93,44,"advanced","vegetarian","beginner",68,815.9,3,3.66666666666667,3,1279
"22228","qvcqxirs-ran8a-709214-qrqvt-8jb9dhhb","Drinks",2,93,16,"medium","vegetarian","amateurchef",-22,614.56,NA,NA,2,1275
"22229","qvfwbo3o-kephy-369709-93to0-jyyqrope",NA,10,112,141,NA,"vegetarian","advanced",-24,637.8,NA,NA,9,2446
"22230","qvggdpwv-hew3w-913423-p7lqf-w3214bbd","Baking - savoury",25,85,84,NA,"fish","chefcook",91,NA,1,2,6,503
"22231","qvh7bv4a-2o1wd-177314-1tuoh-yu63hvna","Basics",31,137,33,"easy","vegan","beginner",-8,288.77,NA,NA,8,250
"22232","qvkb04cg-10c2x-547435-tgjod-mxesa08i","Drinks",4,136,63,"advanced","fish","beginner",51,376.66,1,1,5,1588
"22233","qvkzrhyo-fzbkc-992358-5ypu1-l2mkle5s","Main dishes - vegetarian",6,3,13,"advanced","vegetarian","advanced",80,351.21,NA,NA,4,1746
"22234","qvlyz0hn-mpdo9-013898-v07d8-qiz0tli3","Breads & rolls",49,137,149,"advanced",NA,"beginner",68,462.6,2,1.5,8,2192
"22235","qvmyfsny-4bkjp-247904-ovfgg-m0hybvfk","Side dishes",NA,NA,93,"advanced","meat","chefcook",-29,35.63,3,2.33333333333333,4,2295
"22236","qvr0505w-igopc-565418-ddiz4-lbr67xv5","Baking - sweet",38,3,70,"medium","fish","beginner",84,NA,4,2.5,7,632
"22237","qvsjm8hq-v3kaq-707293-70w22-d4b34qy3","Baking - savoury",NA,140,150,"medium","meat","advanced",48,386.84,1,5,1,1600
"22238","qvsq6jui-r4yz1-511754-z0qch-qlga06ft","Desserts & sweets",12,29,136,"medium","meat","advanced",63,594.71,1,2,5,1096
"22239","qvtmnv65-5pv6r-097812-omqfz-k6izvmvg","Sauces, dips & spreads",24,78,68,"easy","fish","amateurchef",7,91.61,NA,NA,1,1478
"22240","qvtnzmg5-i0we6-937720-v6s9d-hlm2b9vz",NA,46,57,10,"advanced","vegetarian","advanced",-9,663.63,4,4,4,1965
"22241","qvtt6q85-k5mer-345524-dg92j-81t3f8yl","Main dishes - vegetarian",NA,32,NA,"advanced","vegetarian","advanced",28,NA,2,2.5,5,2132
"22242","qvuawcdv-clzp2-358734-h2khq-gss63k8c","Main dishes - meat",NA,111,17,"advanced","meat","beginner",54,282.57,3,3,6,1602
"22243","qvuuwfy3-8sywb-335707-y3ims-37n8defs","Main dishes - meat",9,77,71,NA,"fish","amateurchef",78,683.7,1,2,1,2593
"22244","qvvg5jtv-4rgtt-191006-b47ps-1fm9m8ln","Baking - sweet",16,136,69,"easy","meat",NA,24,51.6,1,1,7,2201
"22245","qvvw2q62-tml4s-857187-llv7p-5ntm1bmc","Starters",22,9,53,"easy","vegetarian",NA,91,141.29,NA,NA,9,1905
"22246","qvx3b0np-mpm2t-434160-psx0p-9m5ohv52",NA,32,135,87,"easy","vegetarian","beginner",33,608.89,4,4,9,1044
"22247","qvz2i3zb-bpfbi-658484-bnuhe-uf0pf4vr","Sauces, dips & spreads",16,89,145,NA,"vegan","advanced",-15,685.33,1,2,7,1707
"22248","qw2h18rz-966hd-208181-fauah-da8odxqs","Baby food",45,134,76,"easy","fish","beginner",33,81.44,NA,NA,1,1097
"22249","qw2kh9wx-0arnd-610210-r6nm2-315ad24q","Pasta & rice dishes",3,94,47,"advanced","meat","chefcook",38,110.13,NA,NA,3,1355
"22250","qw4jwb28-j826w-775138-bidh9-8wikkklw","Main dishes - meat",44,2,NA,"advanced","vegetarian","chefcook",17,NA,1,2,5,355
"22251","qw5u8kpi-3aebv-095559-o8kjm-j65vamvd","Breads & rolls",19,145,25,"medium","vegetarian","amateurchef",44,NA,1,1,3,2099
"22252","qw742q6d-7n5re-766888-cwqxc-y74wapng","Main dishes - fish",43,NA,87,"advanced","fish","chefcook",4,537.24,3,3.66666666666667,6,1819
"22253","qw8ega87-xex21-558906-vcuvm-4kfcd8tf","Breads & rolls",45,118,75,"easy","meat","chefcook",69,183.24,2,4.5,1,1604
"22254","qw9ul3f4-46sls-099810-unn1v-2jlbjq7a","Baby food",9,NA,142,"medium","vegetarian",NA,62,248.85,1,5,5,590
"22255","qwcb1m5l-gsl00-132972-oaw7r-51adr1kc",NA,7,NA,128,NA,NA,"beginner",48,847.16,2,3,8,1630
"22256","qwdcis6y-gdjbg-580292-6pjrn-5vfsu3mk","Main dishes - fish",48,60,100,"medium","vegan","chefcook",-29,362.15,5,2.8,3,1293
"22257","qwg8wedq-75g9z-109881-76joe-r45n7ykt","Baking - sweet",NA,16,2,"medium","vegan","beginner",23,918.93,1,5,2,1614
"22258","qwgah3hl-2mcah-606400-x0thb-dcg7j1w4","Main dishes - vegetarian",36,8,119,"medium",NA,"amateurchef",57,101.21,3,3.33333333333333,4,475
"22259","qwgky9lt-3za9v-711078-h6z86-gyovxukq","Soups",10,41,85,NA,NA,"amateurchef",60,269.77,NA,NA,4,910
"22260","qwgrp5q5-4zwcb-595097-qc8jz-9lycd59o","Main dishes - vegetarian",NA,91,81,"easy","meat","advanced",64,55.49,2,3,4,1126
"22261","qwh4s7oz-2gyxi-135073-bpxyx-bcu8q6eg","Main dishes - others",35,128,67,NA,"meat","amateurchef",36,211.04,2,2.5,2,942
"22262","qwh8o3sl-mfpqr-540373-zror1-hzse5e1n","Main dishes - fish",17,150,31,"advanced","fish","advanced",47,269.76,4,4.75,3,1790
"22263","qwiykw6t-wdox1-633066-twuj3-wdp92iit","Main dishes - others",21,121,41,"easy",NA,"chefcook",53,158.14,2,4.5,7,156
"22264","qwmav6d6-un3kj-880467-p8m2j-yyn3ifxz","Baby food",NA,128,16,"medium","vegetarian",NA,83,42.32,NA,NA,8,350
"22265","qwo3bt6a-8ilhx-322638-oflcy-4mnw5sgd","Main dishes - fish",20,80,84,"advanced","meat",NA,54,468.28,4,3.25,7,221
"22266","qwrkjlqb-vlb50-440642-4skv4-l4wtjeox","Sauces, dips & spreads",8,6,128,NA,"meat","chefcook",69,528.65,3,3.66666666666667,3,2205
"22267","qwstaohe-cjqmc-767057-0t1lo-ov5fv4cc","Sauces, dips & spreads",23,36,101,"easy","meat","beginner",65,361.39,2,3,6,264
"22268","qwutehgv-ojriv-159156-m0nkg-d8uum3ws","Drinks",47,13,17,"easy","vegetarian","advanced",12,689.76,1,3,8,1255
"22269","qwv9fvr5-6yh4v-963358-ixv5c-104mfjat","Baking - sweet",48,119,145,"easy",NA,"beginner",33,300.76,1,5,1,1981
"22270","qwwvhzol-2wg81-065877-set7k-bocsa6xe","Side dishes",12,85,43,"advanced","meat",NA,-5,261.1,2,3,3,598
"22271","qwxjcj3g-6wonr-656866-lh556-uprk2d5s","Sauces, dips & spreads",2,127,140,NA,NA,"chefcook",20,251.15,NA,NA,3,925
"22272","qwxryym3-x2xmf-127668-2x4mt-dtol0q6b","Baby food",16,NA,23,"easy","vegan","amateurchef",36,505.24,2,4.5,3,118
"22273","qx12gh5o-2r3ev-743759-1zt63-orwijgak","Basics",13,55,NA,"medium","fish",NA,41,746.55,1,1,1,117
"22274","qx45wuuh-kipep-874750-oxfu8-wcqovi0u","Starters",24,120,NA,"easy","meat","chefcook",69,919.89,NA,NA,3,426
"22275","qx594kit-qcu0r-760567-ky43r-ih3q1ezq","Baby food",32,50,42,"advanced","meat","beginner",54,NA,2,2,8,1070
"22276","qx7hu0t0-cnb0b-789716-8j01g-3miidgkp","Main dishes - others",NA,89,71,NA,"vegetarian","chefcook",67,NA,2,2.5,6,450
"22277","qxc3ewrd-3rnja-895829-q8vyk-lvw1k666",NA,4,15,109,"easy",NA,"chefcook",39,422.44,NA,NA,9,2501
"22278","qxd8yfk4-80zgq-636840-pz64w-727gsjho","Sauces, dips & spreads",23,108,81,"medium","vegetarian","beginner",89,246.73,NA,NA,2,2351
"22279","qxdve14p-aeotm-760892-qfj4t-drdprx5u",NA,29,48,86,NA,"meat","chefcook",60,155.28,1,3,3,1885
"22280","qxfcfrek-h9bdx-444002-062cn-di32nnrh",NA,29,5,133,"medium","fish","chefcook",73,494.36,6,4,7,2419
"22281","qxffleud-jmxp0-877918-098kc-eu2wfc89",NA,21,NA,NA,"easy","fish",NA,86,153.85,3,4,2,366
"22282","qxm7g43e-i4qtu-820992-1n2wt-k20lmfri",NA,NA,56,143,"advanced","meat","chefcook",18,309.8,1,4,2,2370
"22283","qxnibltn-wlwnd-259777-4yd92-be1bwojx","Desserts & sweets",6,107,1,"easy",NA,"chefcook",-29,622.74,3,2.66666666666667,5,1076
"22284","qxpps9ad-4eefc-775616-vfs6c-qje4bh91","Breads & rolls",2,148,72,NA,"meat","amateurchef",78,428.08,2,3.5,4,2412
"22285","qxpxvoj7-lg1r2-728465-vi3i9-apilq4ek","Starters",NA,148,123,"medium","fish",NA,-5,517.2,1,2,3,2288
"22286","qxqyreyb-ik9jk-071581-0l4wd-2yzna2b1",NA,19,24,53,NA,"vegan",NA,38,132.34,2,3.5,5,1158
"22287","qxrz4ygn-xxtaw-876168-x50a8-bfn1yu1o","Soups",4,98,14,"medium","vegan","beginner",14,411.35,2,1.5,6,2140
